genome,MAG_ID,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
3300065078_80.fna,3300065078_80,12442_1,0.050000000000000044,average,fastANI,12442
3300053036_10.fna,3300053036_10,12443_1,0.050000000000000044,average,fastANI,12443
3300053709_2.fna,3300053709_2,12443_1,0.050000000000000044,average,fastANI,12443
3300056793_27.fna,3300056793_27,12443_1,0.050000000000000044,average,fastANI,12443
3300038557_5.fna,3300038557_5,12443_2,0.050000000000000044,average,fastANI,12443
3300045051_99.fna,3300045051_99,12444_0,0.050000000000000044,average,fastANI,12444
3300036390_6.fna,3300036390_6,12445_0,0.050000000000000044,average,fastANI,12445
3300062803_70.fna,3300062803_70,12446_1,0.050000000000000044,average,fastANI,12446
3300062805_10.fna,3300062805_10,12446_1,0.050000000000000044,average,fastANI,12446
3300062822_168.fna,3300062822_168,12446_1,0.050000000000000044,average,fastANI,12446
3300062823_137.fna,3300062823_137,12446_1,0.050000000000000044,average,fastANI,12446
3300063085_82.fna,3300063085_82,12446_1,0.050000000000000044,average,fastANI,12446
3300063429_10.fna,3300063429_10,12446_1,0.050000000000000044,average,fastANI,12446
3300064032_14.fna,3300064032_14,12446_1,0.050000000000000044,average,fastANI,12446
3300064095_118.fna,3300064095_118,12446_1,0.050000000000000044,average,fastANI,12446
3300063059_7.fna,3300063059_7,12446_2,0.050000000000000044,average,fastANI,12446
3300049137_22.fna,3300049137_22,12447_0,0.050000000000000044,average,fastANI,12447
3300049165_13.fna,3300049165_13,12448_0,0.050000000000000044,average,fastANI,12448
3300042922_93.fna,3300042922_93,12449_1,0.050000000000000044,average,fastANI,12449
3300042923_12.fna,3300042923_12,12449_1,0.050000000000000044,average,fastANI,12449
3300042934_79.fna,3300042934_79,12449_1,0.050000000000000044,average,fastANI,12449
3300046500_9.fna,3300046500_9,12450_1,0.050000000000000044,average,fastANI,12450
3300046512_14.fna,3300046512_14,12450_1,0.050000000000000044,average,fastANI,12450
3300048091_11.fna,3300048091_11,12450_1,0.050000000000000044,average,fastANI,12450
3300046500_5.fna,3300046500_5,12451_1,0.050000000000000044,average,fastANI,12451
3300046660_9.fna,3300046660_9,12451_1,0.050000000000000044,average,fastANI,12451
3300046512_34.fna,3300046512_34,12452_1,0.050000000000000044,average,fastANI,12452
3300046522_48.fna,3300046522_48,12452_1,0.050000000000000044,average,fastANI,12452
3300046453_29.fna,3300046453_29,12453_1,0.050000000000000044,average,fastANI,12453
3300046471_39.fna,3300046471_39,12453_1,0.050000000000000044,average,fastANI,12453
3300047470_1.fna,3300047470_1,12453_1,0.050000000000000044,average,fastANI,12453
3300046512_18.fna,3300046512_18,12453_2,0.050000000000000044,average,fastANI,12453
3300046519_23.fna,3300046519_23,12453_3,0.050000000000000044,average,fastANI,12453
3300048090_3.fna,3300048090_3,12454_0,0.050000000000000044,average,fastANI,12454
3300049823_46.fna,3300049823_46,12455_0,0.050000000000000044,average,fastANI,12455
3300062776_37.fna,3300062776_37,12456_0,0.050000000000000044,average,fastANI,12456
3300072658_6.fna,3300072658_6,12457_1,0.050000000000000044,average,fastANI,12457
3300072659_32.fna,3300072659_32,12457_1,0.050000000000000044,average,fastANI,12457
3300072776_19.fna,3300072776_19,12457_1,0.050000000000000044,average,fastANI,12457
3300072778_8.fna,3300072778_8,12457_1,0.050000000000000044,average,fastANI,12457
3300072687_36.fna,3300072687_36,12457_2,0.050000000000000044,average,fastANI,12457
3300072978_6.fna,3300072978_6,12458_0,0.050000000000000044,average,fastANI,12458
3300072659_103.fna,3300072659_103,12459_1,0.050000000000000044,average,fastANI,12459
3300072778_42.fna,3300072778_42,12459_1,0.050000000000000044,average,fastANI,12459
3300072652_36.fna,3300072652_36,12460_1,0.050000000000000044,average,fastANI,12460
3300072683_15.fna,3300072683_15,12460_1,0.050000000000000044,average,fastANI,12460
3300072699_41.fna,3300072699_41,12460_1,0.050000000000000044,average,fastANI,12460
3300072783_31.fna,3300072783_31,12460_1,0.050000000000000044,average,fastANI,12460
3300062783_31.fna,3300062783_31,12461_0,0.050000000000000044,average,fastANI,12461
3300072475_11.fna,3300072475_11,12462_1,0.050000000000000044,average,fastANI,12462
3300072777_2.fna,3300072777_2,12462_1,0.050000000000000044,average,fastANI,12462
3300072954_68.fna,3300072954_68,12463_1,0.050000000000000044,average,fastANI,12463
3300072976_23.fna,3300072976_23,12463_1,0.050000000000000044,average,fastANI,12463
3300072123_37.fna,3300072123_37,12464_1,0.050000000000000044,average,fastANI,12464
3300072958_30.fna,3300072958_30,12464_1,0.050000000000000044,average,fastANI,12464
3300072971_25.fna,3300072971_25,12464_1,0.050000000000000044,average,fastANI,12464
3300056843_28.fna,3300056843_28,12465_0,0.050000000000000044,average,fastANI,12465
3300062802_32.fna,3300062802_32,12466_0,0.050000000000000044,average,fastANI,12466
3300072687_41.fna,3300072687_41,12467_0,0.050000000000000044,average,fastANI,12467
3300050222_15.fna,3300050222_15,12468_1,0.050000000000000044,average,fastANI,12468
3300050227_23.fna,3300050227_23,12468_1,0.050000000000000044,average,fastANI,12468
3300049780_12.fna,3300049780_12,12469_0,0.050000000000000044,average,fastANI,12469
3300062823_4.fna,3300062823_4,12470_0,0.050000000000000044,average,fastANI,12470
3300063018_20.fna,3300063018_20,12471_1,0.050000000000000044,average,fastANI,12471
3300063177_20.fna,3300063177_20,12471_1,0.050000000000000044,average,fastANI,12471
3300049295_4.fna,3300049295_4,12472_0,0.050000000000000044,average,fastANI,12472
3300064095_175.fna,3300064095_175,12473_0,0.050000000000000044,average,fastANI,12473
3300049169_3.fna,3300049169_3,12474_0,0.050000000000000044,average,fastANI,12474
3300049170_9.fna,3300049170_9,12475_0,0.050000000000000044,average,fastANI,12475
3300062833_11.fna,3300062833_11,12476_1,0.050000000000000044,average,fastANI,12476
3300063018_39.fna,3300063018_39,12476_1,0.050000000000000044,average,fastANI,12476
3300050222_51.fna,3300050222_51,12477_0,0.050000000000000044,average,fastANI,12477
3300065428_57.fna,3300065428_57,12478_0,0.050000000000000044,average,fastANI,12478
3300066006_2.fna,3300066006_2,12479_0,0.050000000000000044,average,fastANI,12479
3300056676_80.fna,3300056676_80,12480_0,0.050000000000000044,average,fastANI,12480
3300049140_15.fna,3300049140_15,12481_1,0.050000000000000044,average,fastANI,12481
3300049171_26.fna,3300049171_26,12481_1,0.050000000000000044,average,fastANI,12481
3300049172_18.fna,3300049172_18,12481_1,0.050000000000000044,average,fastANI,12481
3300049171_34.fna,3300049171_34,12482_0,0.050000000000000044,average,fastANI,12482
3300063135_4.fna,3300063135_4,12483_1,0.050000000000000044,average,fastANI,12483
3300063136_5.fna,3300063136_5,12483_1,0.050000000000000044,average,fastANI,12483
3300063137_89.fna,3300063137_89,12483_1,0.050000000000000044,average,fastANI,12483
3300063153_10.fna,3300063153_10,12483_1,0.050000000000000044,average,fastANI,12483
3300063162_33.fna,3300063162_33,12483_1,0.050000000000000044,average,fastANI,12483
3300063165_11.fna,3300063165_11,12483_1,0.050000000000000044,average,fastANI,12483
3300063418_66.fna,3300063418_66,12483_1,0.050000000000000044,average,fastANI,12483
3300063419_17.fna,3300063419_17,12483_1,0.050000000000000044,average,fastANI,12483
3300063431_85.fna,3300063431_85,12483_1,0.050000000000000044,average,fastANI,12483
3300046506_38.fna,3300046506_38,12484_0,0.050000000000000044,average,fastANI,12484
3300063167_47.fna,3300063167_47,12485_0,0.050000000000000044,average,fastANI,12485
3300055490_41.fna,3300055490_41,12486_1,0.050000000000000044,average,fastANI,12486
3300055494_11.fna,3300055494_11,12486_1,0.050000000000000044,average,fastANI,12486
3300055495_9.fna,3300055495_9,12486_1,0.050000000000000044,average,fastANI,12486
3300055496_3.fna,3300055496_3,12486_1,0.050000000000000044,average,fastANI,12486
3300055723_18.fna,3300055723_18,12486_1,0.050000000000000044,average,fastANI,12486
3300056673_25.fna,3300056673_25,12486_1,0.050000000000000044,average,fastANI,12486
3300056674_112.fna,3300056674_112,12486_1,0.050000000000000044,average,fastANI,12486
3300056675_23.fna,3300056675_23,12486_1,0.050000000000000044,average,fastANI,12486
3300056676_53.fna,3300056676_53,12486_1,0.050000000000000044,average,fastANI,12486
3300056749_235.fna,3300056749_235,12486_1,0.050000000000000044,average,fastANI,12486
3300056750_133.fna,3300056750_133,12486_1,0.050000000000000044,average,fastANI,12486
3300056751_56.fna,3300056751_56,12486_1,0.050000000000000044,average,fastANI,12486
3300056752_31.fna,3300056752_31,12486_1,0.050000000000000044,average,fastANI,12486
3300056797_176.fna,3300056797_176,12486_1,0.050000000000000044,average,fastANI,12486
3300056798_102.fna,3300056798_102,12486_1,0.050000000000000044,average,fastANI,12486
3300056799_177.fna,3300056799_177,12486_1,0.050000000000000044,average,fastANI,12486
3300056809_315.fna,3300056809_315,12486_1,0.050000000000000044,average,fastANI,12486
3300056811_112.fna,3300056811_112,12486_1,0.050000000000000044,average,fastANI,12486
3300056977_22.fna,3300056977_22,12486_1,0.050000000000000044,average,fastANI,12486
3300063172_219.fna,3300063172_219,12486_1,0.050000000000000044,average,fastANI,12486
3300065078_104.fna,3300065078_104,12486_1,0.050000000000000044,average,fastANI,12486
3300056904_154.fna,3300056904_154,12487_0,0.050000000000000044,average,fastANI,12487
3300064042_30.fna,3300064042_30,12488_1,0.050000000000000044,average,fastANI,12488
3300066608_87.fna,3300066608_87,12488_1,0.050000000000000044,average,fastANI,12488
3300056896_55.fna,3300056896_55,12489_0,0.050000000000000044,average,fastANI,12489
3300081965_30.fna,3300081965_30,12490_0,0.050000000000000044,average,fastANI,12490
3300054704_53.fna,3300054704_53,12491_0,0.050000000000000044,average,fastANI,12491
3300061641_134.fna,3300061641_134,12492_0,0.050000000000000044,average,fastANI,12492
3300065425_53.fna,3300065425_53,12493_0,0.050000000000000044,average,fastANI,12493
3300062795_75.fna,3300062795_75,12494_1,0.050000000000000044,average,fastANI,12494
3300063053_57.fna,3300063053_57,12494_1,0.050000000000000044,average,fastANI,12494
3300065082_160.fna,3300065082_160,12494_1,0.050000000000000044,average,fastANI,12494
3300077816_75.fna,3300077816_75,12495_0,0.050000000000000044,average,fastANI,12495
3300035010_9.fna,3300035010_9,12496_1,0.050000000000000044,average,fastANI,12496
3300036390_4.fna,3300036390_4,12496_1,0.050000000000000044,average,fastANI,12496
3300036407_4.fna,3300036407_4,12496_1,0.050000000000000044,average,fastANI,12496
3300038553_3.fna,3300038553_3,12496_1,0.050000000000000044,average,fastANI,12496
3300042996_2.fna,3300042996_2,12496_1,0.050000000000000044,average,fastANI,12496
3300053710_14.fna,3300053710_14,12496_1,0.050000000000000044,average,fastANI,12496
3300056916_2.fna,3300056916_2,12496_1,0.050000000000000044,average,fastANI,12496
3300057298_8.fna,3300057298_8,12496_1,0.050000000000000044,average,fastANI,12496
3300039306_8.fna,3300039306_8,12497_0,0.050000000000000044,average,fastANI,12497
3300053709_36.fna,3300053709_36,12498_1,0.050000000000000044,average,fastANI,12498
3300056843_11.fna,3300056843_11,12498_1,0.050000000000000044,average,fastANI,12498
3300064095_198.fna,3300064095_198,12498_2,0.050000000000000044,average,fastANI,12498
3300072651_42.fna,3300072651_42,12499_1,0.050000000000000044,average,fastANI,12499
3300072652_24.fna,3300072652_24,12499_1,0.050000000000000044,average,fastANI,12499
3300072653_38.fna,3300072653_38,12499_1,0.050000000000000044,average,fastANI,12499
3300072654_52.fna,3300072654_52,12499_1,0.050000000000000044,average,fastANI,12499
3300072656_3.fna,3300072656_3,12499_1,0.050000000000000044,average,fastANI,12499
3300072657_49.fna,3300072657_49,12499_1,0.050000000000000044,average,fastANI,12499
3300072658_36.fna,3300072658_36,12499_1,0.050000000000000044,average,fastANI,12499
3300072659_91.fna,3300072659_91,12499_1,0.050000000000000044,average,fastANI,12499
3300072660_46.fna,3300072660_46,12499_1,0.050000000000000044,average,fastANI,12499
3300072683_5.fna,3300072683_5,12499_1,0.050000000000000044,average,fastANI,12499
3300072685_12.fna,3300072685_12,12499_1,0.050000000000000044,average,fastANI,12499
3300072686_33.fna,3300072686_33,12499_1,0.050000000000000044,average,fastANI,12499
3300072687_38.fna,3300072687_38,12499_1,0.050000000000000044,average,fastANI,12499
3300072699_39.fna,3300072699_39,12499_1,0.050000000000000044,average,fastANI,12499
3300072776_34.fna,3300072776_34,12499_1,0.050000000000000044,average,fastANI,12499
3300072777_27.fna,3300072777_27,12499_1,0.050000000000000044,average,fastANI,12499
3300072778_23.fna,3300072778_23,12499_1,0.050000000000000044,average,fastANI,12499
3300072779_40.fna,3300072779_40,12499_1,0.050000000000000044,average,fastANI,12499
3300072780_54.fna,3300072780_54,12499_1,0.050000000000000044,average,fastANI,12499
3300072783_68.fna,3300072783_68,12499_1,0.050000000000000044,average,fastANI,12499
3300072953_14.fna,3300072953_14,12499_1,0.050000000000000044,average,fastANI,12499
3300072954_16.fna,3300072954_16,12499_1,0.050000000000000044,average,fastANI,12499
3300072972_22.fna,3300072972_22,12499_1,0.050000000000000044,average,fastANI,12499
3300072976_49.fna,3300072976_49,12499_1,0.050000000000000044,average,fastANI,12499
3300072978_40.fna,3300072978_40,12499_1,0.050000000000000044,average,fastANI,12499
3300065082_109.fna,3300065082_109,12500_0,0.050000000000000044,average,fastANI,12500
3300065082_83.fna,3300065082_83,12501_0,0.050000000000000044,average,fastANI,12501
3300063018_16.fna,3300063018_16,12502_0,0.050000000000000044,average,fastANI,12502
3300063177_28.fna,3300063177_28,12503_0,0.050000000000000044,average,fastANI,12503
3300051525_2.fna,3300051525_2,12504_1,0.050000000000000044,average,fastANI,12504
3300063057_78.fna,3300063057_78,12504_1,0.050000000000000044,average,fastANI,12504
3300053036_28.fna,3300053036_28,12505_1,0.050000000000000044,average,fastANI,12505
3300056787_28.fna,3300056787_28,12505_1,0.050000000000000044,average,fastANI,12505
3300062784_54.fna,3300062784_54,12506_0,0.050000000000000044,average,fastANI,12506
3300062803_83.fna,3300062803_83,12507_1,0.050000000000000044,average,fastANI,12507
3300062823_5.fna,3300062823_5,12507_1,0.050000000000000044,average,fastANI,12507
3300063075_32.fna,3300063075_32,12507_1,0.050000000000000044,average,fastANI,12507
3300063132_71.fna,3300063132_71,12507_1,0.050000000000000044,average,fastANI,12507
3300063261_13.fna,3300063261_13,12507_1,0.050000000000000044,average,fastANI,12507
3300064095_108.fna,3300064095_108,12507_1,0.050000000000000044,average,fastANI,12507
3300063020_72.fna,3300063020_72,12507_2,0.050000000000000044,average,fastANI,12507
3300049571_162.fna,3300049571_162,12508_0,0.050000000000000044,average,fastANI,12508
3300063020_104.fna,3300063020_104,12509_0,0.050000000000000044,average,fastANI,12509
3300042922_17.fna,3300042922_17,12510_0,0.050000000000000044,average,fastANI,12510
3300063017_11.fna,3300063017_11,12511_1,0.050000000000000044,average,fastANI,12511
3300063057_18.fna,3300063057_18,12511_1,0.050000000000000044,average,fastANI,12511
3300065475_12.fna,3300065475_12,12512_0,0.050000000000000044,average,fastANI,12512
3300056673_298.fna,3300056673_298,12513_0,0.050000000000000044,average,fastANI,12513
3300049589_29.fna,3300049589_29,12514_1,0.050000000000000044,average,fastANI,12514
3300049742_22.fna,3300049742_22,12514_1,0.050000000000000044,average,fastANI,12514
3300062796_26.fna,3300062796_26,12515_1,0.050000000000000044,average,fastANI,12515
3300064095_117.fna,3300064095_117,12515_1,0.050000000000000044,average,fastANI,12515
3300049569_58.fna,3300049569_58,12516_1,0.050000000000000044,average,fastANI,12516
3300049583_21.fna,3300049583_21,12516_1,0.050000000000000044,average,fastANI,12516
3300049589_15.fna,3300049589_15,12516_1,0.050000000000000044,average,fastANI,12516
3300049593_6.fna,3300049593_6,12516_1,0.050000000000000044,average,fastANI,12516
3300049742_132.fna,3300049742_132,12516_1,0.050000000000000044,average,fastANI,12516
3300063288_33.fna,3300063288_33,12517_1,0.050000000000000044,average,fastANI,12517
3300065425_32.fna,3300065425_32,12517_1,0.050000000000000044,average,fastANI,12517
3300062823_142.fna,3300062823_142,12517_2,0.050000000000000044,average,fastANI,12517
3300062796_71.fna,3300062796_71,12518_0,0.050000000000000044,average,fastANI,12518
