# BUSCO version is: 6.0.0 
# The lineage dataset is: drosophila_odb12 (Creation date: 2025-07-01, number of genomes: 32, number of BUSCOs: 9348)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
58528at7215	Complete	3R	6684572	6685130	+	273.2	170	https://www.orthodb.org/?query=58528at7215	Trafficking protein particle complex subunit
58540at7215	Duplicated	X	3790163	3791665	+	632.3	351	https://www.orthodb.org/?query=58540at7215	hsc70-interacting protein 1
58540at7215	Duplicated	X	3799246	3800748	+	632.3	351	https://www.orthodb.org/?query=58540at7215	hsc70-interacting protein 1
58551at7215	Complete	3L	11675482	11650972	-	1208.3	583	https://www.orthodb.org/?query=58551at7215	F-box/LRR-repeat protein 16
58557at7215	Complete	3R	4775705	4777436	+	1160.5	545	https://www.orthodb.org/?query=58557at7215	RNA polymerase II-associated factor 1 homolog
58560at7215	Complete	2L	19568997	19568295	-	449.8	216	https://www.orthodb.org/?query=58560at7215	protein spitz
58564at7215	Complete	2L	21673050	21665464	-	1851.7	954	https://www.orthodb.org/?query=58564at7215	uncharacterized protein LOC115763164 isoform X1
58579at7215	Complete	2L	13021178	13019678	-	525.6	324	https://www.orthodb.org/?query=58579at7215	LOW QUALITY PROTEIN: helicase SWR1-like
58585at7215	Complete	2L	6852421	6853654	+	710.7	406	https://www.orthodb.org/?query=58585at7215	uncharacterized protein LOC108126670
58586at7215	Complete	2L	11988317	11988632	+	141.8	85	https://www.orthodb.org/?query=58586at7215	uncharacterized protein, isoform A
58588at7215	Complete	3R	25482345	25478258	-	2401.9	1141	https://www.orthodb.org/?query=58588at7215	transcriptional regulator ATRX homolog
58589at7215	Complete	2R	21676514	21684810	+	2140.0	1432	https://www.orthodb.org/?query=58589at7215	protein stum
58596at7215	Complete	3R	8985096	8990395	+	2466.0	1456	https://www.orthodb.org/?query=58596at7215	nuclear factor related to kappa-B-binding protein
58604at7215	Complete	4	892796	871495	-	4376.3	2532	https://www.orthodb.org/?query=58604at7215	protein unc-13 homolog B isoform X1
58607at7215	Complete	3L	22474832	22475747	+	554.1	302	https://www.orthodb.org/?query=58607at7215	Phosphatidic acid phosphatase type 2/haloperoxidase
58609at7215	Complete	3R	10389378	10399335	+	1433.6	688	https://www.orthodb.org/?query=58609at7215	transcription factor cwo
58615at7215	Complete	3L	4262366	4261725	-	435.4	194	https://www.orthodb.org/?query=58615at7215	zinc finger matrin-type protein 2
58617at7215	Complete	4	360690	372389	+	2776.0	1510	https://www.orthodb.org/?query=58617at7215	host cell factor
58623at7215	Complete	3L	1557882	1555571	-	1411.5	730	https://www.orthodb.org/?query=58623at7215	Zinc finger, RING-type
58645at7215	Complete	3L	8646530	8645018	-	524.6	295	https://www.orthodb.org/?query=58645at7215	adenylate cyclase, terminal-differentiation specific
58646at7215	Complete	3L	4047449	4047155	-	163.0	101	https://www.orthodb.org/?query=58646at7215	uncharacterized protein LOC4813637
58666at7215	Complete	3R	26024493	26024037	-	314.9	155	https://www.orthodb.org/?query=58666at7215	enhancer of split m4, bearded family member
58683at7215	Complete	3L	5129506	5130237	+	308.7	176	https://www.orthodb.org/?query=58683at7215	uncharacterized protein LOC108107517
58686at7215	Complete	3L	12206005	12204683	-	678.2	382	https://www.orthodb.org/?query=58686at7215	tRNA-splicing endonuclease subunit Sen54
58691at7215	Complete	3L	22466909	22467932	+	663.3	327	https://www.orthodb.org/?query=58691at7215	Phosphatidic acid phosphatase type 2/haloperoxidase
58697at7215	Complete	3R	29254928	29252580	-	978.9	462	https://www.orthodb.org/?query=58697at7215	M-phase inducer phosphatase
58699at7215	Complete	3R	29718979	29722242	+	523.7	292	https://www.orthodb.org/?query=58699at7215	proline-rich receptor-like protein kinase PERK10
58701at7215	Complete	2L	3983430	3905561	-	2740.2	1214	https://www.orthodb.org/?query=58701at7215	hemicentin-2 isoform X3
58706at7215	Complete	2L	4846043	4843062	-	1450.2	734	https://www.orthodb.org/?query=58706at7215	Eukaryotic translation initiation factor 4E-binding protein Mextli
58713at7215	Complete	X	15859309	15858200	-	575.4	319	https://www.orthodb.org/?query=58713at7215	nucleic acid dioxygenase ALKBH1
58719at7215	Complete	2L	20104120	20103448	-	173.6	156	https://www.orthodb.org/?query=58719at7215	uncharacterized protein LOC122612844 isoform X1
58730at7215	Complete	X	4114227	4114791	+	295.9	185	https://www.orthodb.org/?query=58730at7215	augmin complex subunit dgt4
58735at7215	Complete	2R	8616107	8623504	+	3712.8	1646	https://www.orthodb.org/?query=58735at7215	latrophilin Cirl
58739at7215	Complete	3L	11074860	11078636	+	2010.0	998	https://www.orthodb.org/?query=58739at7215	uncharacterized protein F23B12.7
58741at7215	Complete	3R	27707209	27710690	+	1819.4	931	https://www.orthodb.org/?query=58741at7215	RNA exonuclease 1 homolog
58747at7215	Complete	3R	4397636	4396378	-	751.5	359	https://www.orthodb.org/?query=58747at7215	E3 ubiquitin-protein ligase MARCH5
58760at7215	Complete	3R	17784653	17770096	-	3023.3	1561	https://www.orthodb.org/?query=58760at7215	rho guanine nucleotide exchange factor 17
58764at7215	Complete	2R	18018692	18019759	+	380.4	235	https://www.orthodb.org/?query=58764at7215	uncharacterized protein, isoform A
58766at7215	Complete	2R	9744897	9716521	-	1611.2	773	https://www.orthodb.org/?query=58766at7215	myosin light chain kinase, smooth muscle
58788at7215	Complete	X	881641	809700	-	3272.2	1613	https://www.orthodb.org/?query=58788at7215	uncharacterized protein CG43867 isoform X8
58794at7215	Complete	3R	8013069	8011111	-	916.3	490	https://www.orthodb.org/?query=58794at7215	probable basic-leucine zipper transcription factor N
58802at7215	Complete	3R	24045665	24043966	-	1017.0	453	https://www.orthodb.org/?query=58802at7215	nucleolysin TIAR
58809at7215	Complete	2L	5009375	4994210	-	939.4	531	https://www.orthodb.org/?query=58809at7215	Reticulon
58813at7215	Complete	3R	4394046	4392110	-	156.3	100	https://www.orthodb.org/?query=58813at7215	uncharacterized protein LOC111068862 isoform X1
58818at7215	Complete	3L	2536211	2508309	-	4075.8	1971	https://www.orthodb.org/?query=58818at7215	uncharacterized protein LOC110188821 isoform X1
58821at7215	Complete	3R	18220223	18218519	-	951.4	533	https://www.orthodb.org/?query=58821at7215	coiled-coil domain-containing protein 174
58822at7215	Complete	2R	17726724	17725384	-	782.4	407	https://www.orthodb.org/?query=58822at7215	uncharacterized protein LOC117570690
58824at7215	Complete	3R	12986223	12990765	+	1955.7	979	https://www.orthodb.org/?query=58824at7215	bromodomain-containing protein 4
58830at7215	Complete	X	6255910	6257083	+	716.0	333	https://www.orthodb.org/?query=58830at7215	splicing factor 3B subunit 4
58840at7215	Complete	X	19188114	19190085	+	706.9	326	https://www.orthodb.org/?query=58840at7215	band 7 protein AGAP004871
58871at7215	Complete	3R	8809866	8809100	-	364.2	207	https://www.orthodb.org/?query=58871at7215	uncharacterized protein LOC6629439 isoform X1
58874at7215	Complete	X	21067219	21062969	-	730.7	391	https://www.orthodb.org/?query=58874at7215	uncharacterized protein, isoform A
58876at7215	Complete	2L	13373703	13371506	-	1343.7	687	https://www.orthodb.org/?query=58876at7215	transcription factor TFIIIB component B''
58877at7215	Complete	3L	8729907	8730515	+	210.1	138	https://www.orthodb.org/?query=58877at7215	chorion protein S19
58878at7215	Complete	2L	9555938	9549581	-	2147.8	995	https://www.orthodb.org/?query=58878at7215	Cytochrome c oxidase subunit IV
58882at7215	Complete	X	15997123	15999635	+	1610.3	792	https://www.orthodb.org/?query=58882at7215	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3
58901at7215	Complete	3L	15620037	15623008	+	1056.2	670	https://www.orthodb.org/?query=58901at7215	LOW QUALITY PROTEIN: GDNF-inducible zinc finger protein 1
58923at7215	Complete	3L	21557760	21555653	-	945.6	547	https://www.orthodb.org/?query=58923at7215	putative uncharacterized protein DDB_G0268364
58928at7215	Complete	2L	17453224	17458743	+	355.1	285	https://www.orthodb.org/?query=58928at7215	uncharacterized protein, isoform A
58930at7215	Complete	3R	29230335	29233960	+	1944.6	999	https://www.orthodb.org/?query=58930at7215	uncharacterized protein LOC117899072 isoform X2
58942at7215	Complete	X	2225710	2236592	+	5630.5	2880	https://www.orthodb.org/?query=58942at7215	protein pecanex
58946at7215	Complete	3L	21034918	21074673	+	2890.5	1290	https://www.orthodb.org/?query=58946at7215	IQ motif and SEC7 domain-containing protein 3 isoform X1
58947at7215	Complete	3L	7066383	7068224	+	391.5	251	https://www.orthodb.org/?query=58947at7215	uncharacterized protein, isoform A
58948at7215	Complete	2L	3520378	3522369	+	950.4	564	https://www.orthodb.org/?query=58948at7215	myosin-2 heavy chain, non muscle
58954at7215	Complete	3R	19644287	19643510	-	249.2	117	https://www.orthodb.org/?query=58954at7215	vacuolar H
58957at7215	Complete	3R	32067996	32057324	-	1455.5	1178	https://www.orthodb.org/?query=58957at7215	205 kDa microtubule-associated protein
58996at7215	Complete	2L	4971296	4970214	-	386.9	254	https://www.orthodb.org/?query=58996at7215	uncharacterized protein LOC108102689 isoform X1
59032at7215	Complete	3L	13928908	13925935	-	1838.5	962	https://www.orthodb.org/?query=59032at7215	G patch domain-containing protein 1 homolog
59042at7215	Complete	3L	6955177	6950332	-	1728.5	830	https://www.orthodb.org/?query=59042at7215	ATP-dependent RNA helicase dbp2
59044at7215	Complete	3L	1398741	1400734	+	764.1	485	https://www.orthodb.org/?query=59044at7215	DC-STAMP domain-containing protein 2
59047at7215	Complete	3R	5716612	5713553	-	1553.5	778	https://www.orthodb.org/?query=59047at7215	transcription factor castor
59052at7215	Complete	X	19865458	19851846	-	2466.4	1534	https://www.orthodb.org/?query=59052at7215	thyroid adenoma-associated protein homolog
59072at7215	Complete	2R	9286507	9285402	-	620.1	314	https://www.orthodb.org/?query=59072at7215	SAP30-binding protein
59073at7215	Complete	3L	11793129	11790280	-	1739.2	934	https://www.orthodb.org/?query=59073at7215	fas-binding factor 1
59081at7215	Complete	3R	12528729	12512815	-	2269.1	1084	https://www.orthodb.org/?query=59081at7215	octopamine receptor beta-3R
59095at7215	Complete	X	21031859	21030643	-	543.9	284	https://www.orthodb.org/?query=59095at7215	zinc finger imprinted 3
59098at7215	Complete	3L	7381954	7385405	+	1802.7	887	https://www.orthodb.org/?query=59098at7215	nuclear valosin-containing protein-like
59104at7215	Complete	3R	6702819	6695467	-	542.5	219	https://www.orthodb.org/?query=59104at7215	cuticle protein
59115at7215	Complete	X	18820664	18826450	+	1737.5	977	https://www.orthodb.org/?query=59115at7215	uncharacterized protein LOC117782127 isoform X1
59138at7215	Complete	X	13696813	13717603	+	2692.7	1467	https://www.orthodb.org/?query=59138at7215	cytosolic carboxypeptidase Nna1 isoform X1
59143at7215	Complete	3L	19986163	19988029	+	138.5	233	https://www.orthodb.org/?query=59143at7215	alpha-protein kinase 1
59158at7215	Complete	3L	6232324	6231925	-	163.1	104	https://www.orthodb.org/?query=59158at7215	uncharacterized protein LOC4814093
59167at7215	Complete	3L	8240477	8239135	-	575.2	362	https://www.orthodb.org/?query=59167at7215	uncharacterized protein LOC115762643 isoform X1
59182at7215	Complete	3R	15936125	15959781	+	993.6	504	https://www.orthodb.org/?query=59182at7215	Synapse-associated protein 47kD, isoform M
59193at7215	Complete	2R	24087550	24091889	+	1651.6	1039	https://www.orthodb.org/?query=59193at7215	E3 ubiquitin-protein ligase RBBP6
59207at7215	Complete	3R	11777678	11768818	-	980.1	433	https://www.orthodb.org/?query=59207at7215	zinc finger protein 92 homolog
59210at7215	Complete	X	18243113	18241350	-	611.5	337	https://www.orthodb.org/?query=59210at7215	uncharacterized protein LOC6525761 isoform X1
59211at7215	Complete	3R	30705906	30705144	-	330.1	265	https://www.orthodb.org/?query=59211at7215	uncharacterized protein, isoform A
59212at7215	Complete	3R	27916428	27914040	-	1043.2	631	https://www.orthodb.org/?query=59212at7215	uncharacterized protein LOC6618722
59223at7215	Complete	3R	25477101	25477668	+	350.7	173	https://www.orthodb.org/?query=59223at7215	mediator complex subunit 28
59233at7215	Complete	2L	3023387	3026113	+	1745.1	799	https://www.orthodb.org/?query=59233at7215	pre-mRNA-processing factor 40 homolog A
59237at7215	Complete	2L	18943466	18916980	-	3048.1	1571	https://www.orthodb.org/?query=59237at7215	S phase cyclin A-associated protein in the endoplasmic reticulum
59243at7215	Complete	3L	15298988	15300889	+	887.1	459	https://www.orthodb.org/?query=59243at7215	bestrophin-4
59252at7215	Complete	X	18514709	18513191	-	467.7	344	https://www.orthodb.org/?query=59252at7215	uncharacterized protein, isoform A
59255at7215	Complete	3L	19922988	19919003	-	1657.5	812	https://www.orthodb.org/?query=59255at7215	polycomb protein Su(z)12
59259at7215	Complete	3R	25249630	25258556	+	3489.6	2211	https://www.orthodb.org/?query=59259at7215	E3 SUMO-protein ligase RanBP2
59276at7215	Complete	X	1342491	1343940	+	435.3	263	https://www.orthodb.org/?query=59276at7215	N-alpha-acetyltransferase 30
59281at7215	Complete	X	10427582	10412796	-	1323.2	643	https://www.orthodb.org/?query=59281at7215	uncharacterized protein, isoform A
59284at7215	Complete	3L	10642223	10642874	+	189.4	131	https://www.orthodb.org/?query=59284at7215	uncharacterized protein, isoform A
59296at7215	Complete	3R	26724712	26720790	-	1652.4	821	https://www.orthodb.org/?query=59296at7215	WD repeat-containing protein 20
59299at7215	Complete	3R	4906779	4909923	+	1825.7	942	https://www.orthodb.org/?query=59299at7215	replication factor C subunit 1
59302at7215	Complete	X	333793	317023	-	655.1	333	https://www.orthodb.org/?query=59302at7215	uncharacterized protein LOC122623371 isoform X1
59306at7215	Complete	3L	4165588	4161997	-	2288.4	1065	https://www.orthodb.org/?query=59306at7215	protein masquerade
59308at7215	Complete	X	20523967	20516303	-	1398.5	689	https://www.orthodb.org/?query=59308at7215	mitogen-activated protein kinase kinase kinase 7
59310at7215	Complete	X	16822581	16826135	+	1286.6	652	https://www.orthodb.org/?query=59310at7215	glutathione hydrolase 1 proenzyme
59316at7215	Complete	3L	20991715	20992734	+	277.2	192	https://www.orthodb.org/?query=59316at7215	uncharacterized protein, isoform A
59326at7215	Complete	2L	15578952	15583023	+	2212.7	1032	https://www.orthodb.org/?query=59326at7215	LOW QUALITY PROTEIN: uncharacterized protein LOC108594500
59329at7215	Complete	3L	2648531	2650084	+	806.3	431	https://www.orthodb.org/?query=59329at7215	uncharacterized protein, isoform B
59336at7215	Complete	3L	361657	365243	+	1702.4	950	https://www.orthodb.org/?query=59336at7215	uncharacterized protein LOC6610181 isoform X1
59337at7215	Complete	X	17629423	17628358	-	557.1	311	https://www.orthodb.org/?query=59337at7215	uncharacterized protein LOC111065290
59342at7215	Complete	3R	16430820	16432793	+	609.4	388	https://www.orthodb.org/?query=59342at7215	uncharacterized protein LOC120452307 isoform X1
59346at7215	Complete	2R	6085225	6081336	-	1924.8	956	https://www.orthodb.org/?query=59346at7215	serrate RNA effector molecule homolog
59355at7215	Complete	X	519243	517794	-	1069.8	490	https://www.orthodb.org/?query=59355at7215	protein elav
59361at7215	Complete	3R	15786763	15788202	+	912.4	478	https://www.orthodb.org/?query=59361at7215	protein FAM114A2
59362at7215	Complete	3L	21317910	21316426	-	762.9	395	https://www.orthodb.org/?query=59362at7215	Protein polycomb
59367at7215	Complete	X	8715028	8716707	+	940.4	469	https://www.orthodb.org/?query=59367at7215	ribosome biogenesis protein NOP53
59371at7215	Complete	3R	21074006	21076795	+	507.8	277	https://www.orthodb.org/?query=59371at7215	doublesex- and mab-3-related transcription factor A2
59385at7215	Complete	X	11350095	11350422	+	180.9	106	https://www.orthodb.org/?query=59385at7215	uncharacterized protein LOC117588612
59393at7215	Complete	3L	16308351	16302583	-	345.1	104	https://www.orthodb.org/?query=59393at7215	cuticle protein
59394at7215	Complete	2R	11903773	11896127	-	1749.5	1041	https://www.orthodb.org/?query=59394at7215	microcephalin
59404at7215	Complete	3L	5644212	5648811	+	1999.8	989	https://www.orthodb.org/?query=59404at7215	uncharacterized protein LOC108011407 isoform X1
59411at7215	Complete	2R	23367103	23371345	+	1386.8	926	https://www.orthodb.org/?query=59411at7215	little elongation complex subunit 1
59420at7215	Complete	3R	27069206	27065856	-	388.8	276	https://www.orthodb.org/?query=59420at7215	Spaetzle
59423at7215	Complete	4	1030810	1029973	-	352.1	241	https://www.orthodb.org/?query=59423at7215	uncharacterized protein LOC122622870 isoform X1
59442at7215	Complete	3R	31818031	31841766	+	4006.1	1839	https://www.orthodb.org/?query=59442at7215	rho GTPase-activating protein 100F
59460at7215	Complete	X	19694951	19694569	-	185.1	108	https://www.orthodb.org/?query=59460at7215	uncharacterized protein LOC108606458 isoform X1
59466at7215	Complete	X	2743483	2739163	-	677.7	332	https://www.orthodb.org/?query=59466at7215	syntaxin-4
59470at7215	Complete	3L	3026424	3024594	-	582.2	395	https://www.orthodb.org/?query=59470at7215	protein lin-9
