"MAG_ID","IMG.Genome.ID","Bin.Completeness","Bin.Contamination","Average.Coverage","Genome_size_Mbp","Ecosystem","Latitude","Longitude","Source","GTDB.Taxonomy.Lineage"
"3300082053_10",3300082053,78.92,0.34,25.3,3.64724,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; AWTP1-13"
"3300082053_51",3300082053,80.74,8.54,23.3,1.814999,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; TA-21"
"3300082053_57",3300082053,74.13,1.01,17.55,2.491527,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Chloroflexota; Limnocylindria; Limnocylindrales; CSP1-4; SPCO01"
"3300082053_6",3300082053,96.77,3.17,18.21,7.132438,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; AWTP1-13"
"3300082054_10",3300082054,78.02,5.56,12.1,3.260144,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816304,-88.075011,"Soil","Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; GWC2-71-9"
"3300082054_11",3300082054,96.43,3.45,27.34,2.561337,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816304,-88.075011,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9"
"3300082054_29",3300082054,78.38,2.56,12.68,5.234583,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816304,-88.075011,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; VXMN01; VXMN01"
"3300082054_42",3300082054,70.47,3.42,15.21,4.512343,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816304,-88.075011,"Soil","Bacteria; Actinobacteriota; UBA4738; AC-67"
"3300082054_7",3300082054,81.87,5.75,16.63,4.339117,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816304,-88.075011,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Actinomycetales; Dermatophilaceae"
"3300082054_72",3300082054,72.88,7.1,9.91,3.643359,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816304,-88.075011,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; Ilumatobacteraceae; WLMZ01"
"3300082054_74",3300082054,79.17,1.71,10.83,5.401723,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816304,-88.075011,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Gp1-AA133"
"3300082054_90",3300082054,72.7,2.88,22.92,2.713912,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816304,-88.075011,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Actinomycetales; Dermatophilaceae"
"3300082054_93",3300082054,71.66,7.38,10.09,4.604408,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816304,-88.075011,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Nocardioidaceae"
"3300082054_99",3300082054,74.48,2.56,16.99,3.304619,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816304,-88.075011,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; JACDCH01; ZC4RG19"
"3300082055_14",3300082055,98.04,5.7,16.02,10.041123,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816414,-88.056687,"Soil","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968; DP-20"
"3300082055_16",3300082055,79.59,8.55,15.25,2.032218,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816414,-88.056687,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Methyloligellaceae; Methyloceanibacter"
"3300082055_22",3300082055,76.94,0.29,22.24,2.230353,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816414,-88.056687,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; AC-57"
"3300082055_3",3300082055,70.49,4.39,19.41,1.975783,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816414,-88.056687,"Soil","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; Terrimicrobiaceae"
"3300082055_30",3300082055,83.42,1.42,10.35,6.296231,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.816414,-88.056687,"Soil","Bacteria; Acidobacteriota; Blastocatellia; Pyrinomonadales; Pyrinomonadaceae; UBA11740"
"3300082060_15",3300082060,87.04,4.63,20.73,2.569305,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.209743,-104.863373,"Soil","Bacteria; Chloroflexota; Limnocylindria; Limnocylindrales; CSP1-4; UBA5189"
"3300082060_17",3300082060,72.55,7.85,23.56,4.728075,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.209743,-104.863373,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Kribbellaceae"
"3300082060_19",3300082060,96.55,0.86,26.43,2.553639,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.209743,-104.863373,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VAYN01"
"3300082073_104",3300082073,73.85,2.91,19.08,2.428463,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; JAFAQB01"
"3300082073_107",3300082073,79.93,8.47,29.55,6.66783,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Palsa-883"
"3300082073_111",3300082073,77.99,4.53,166.74,1.743336,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; GMQP-bins7"
"3300082073_123",3300082073,95.95,2.36,38.47,4.405097,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; UBA10450; AV80"
"3300082073_125",3300082073,94.52,2.58,25.86,7.906501,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Myxococcota; Polyangia; Palsa-1104_A; Fen-1088; JADGRB01"
"3300082073_128",3300082073,80.18,1.73,225.39,2.415119,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Propionibacteriaceae"
"3300082073_13",3300082073,84.79,1.92,27.06,5.791541,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Acidobacteriota; Thermoanaerobaculia; Gp7-AA8; Gp7-AA8; QHVT01"
"3300082073_19",3300082073,77.14,9.41,15.04,1.876912,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae"
"3300082073_24",3300082073,97.41,4.31,33.62,2.866018,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VAYN01"
"3300082073_28",3300082073,80.63,1.45,16.71,3.38113,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; Ilumatobacteraceae; JAENVT01"
"3300082073_45",3300082073,76.57,2.9,22.45,5.001526,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Palsa-883"
"3300082073_49",3300082073,77.92,7.17,55.94,6.723177,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; VAZQ01"
"3300082073_50",3300082073,75.53,1.75,16.59,3.155736,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Actinobacteriota; Rubrobacteria; Rubrobacterales; Rubrobacteraceae; SCSIO-52909"
"3300082073_59",3300082073,83.48,1.38,13.37,2.239073,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12"
"3300082073_68",3300082073,79.8,4.74,19.2,2.80553,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales"
"3300082073_80",3300082073,74.68,7.69,10.84,2.619966,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Actinobacteriota; UBA4738; UBA4738; UBA4738"
"3300082073_81",3300082073,96.98,1.72,96.8,2.567877,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VAYN01"
"3300082073_83",3300082073,77.18,2.91,124.28,1.104713,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; UBA10452"
"3300082073_98",3300082073,91.79,1.07,15.11,5.515983,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",38.89484,-106.88611,"Soil","Bacteria; Acidobacteriota; Thermoanaerobaculia; Gp7-AA8; Gp7-AA8"
"3300082166_12",3300082166,88.83,1.62,14.08,2.469915,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.5383,-72.175607,"Soil","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; UBA183; BOG-1369"
"3300082166_22",3300082166,99.15,1.28,31.66,3.366347,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.5383,-72.175607,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; RAAP-2; PALSA-457"
"3300082166_39",3300082166,86.59,1.82,8.25,1.368585,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.5383,-72.175607,"Soil","Bacteria; Chlamydiota; Chlamydiia; Chlamydiales; Rhabdochlamydiaceae; Rhabdochlamydia"
"3300082166_47",3300082166,98.43,0.85,17.08,3.26603,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.5383,-72.175607,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744"
"3300082166_63",3300082166,97.01,1.28,36.34,3.831995,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.5383,-72.175607,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744"
"3300082166_64",3300082166,90.14,5.41,14.44,4.000075,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.5383,-72.175607,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744"
"3300082166_66",3300082166,82.55,0.93,9.38,1.920805,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.5383,-72.175607,"Soil","Bacteria; Dormibacterota; Dormibacteria; UBA8260; Bog-877; Bog-877"
"3300082166_70",3300082166,86.75,4.35,12.09,3.696452,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.5383,-72.175607,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; UBA8190; Palsa-661"
"3300082166_73",3300082166,72.05,8.76,21.78,3.602552,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.5383,-72.175607,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Acidoferrales; UBA7541; Palsa-295"
"3300082166_76",3300082166,85.21,5.13,10.28,2.828421,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.5383,-72.175607,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744"
"3300082166_78",3300082166,70.27,3.37,21.31,3.419256,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.5383,-72.175607,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; BOG-931"
"3300082166_8",3300082166,82.91,1.71,19.5,4.537187,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.5383,-72.175607,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Acidoferrales; UBA7541; Acidoferrum"
"3300082166_88",3300082166,75.2,9.2,8.95,3.067242,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.5383,-72.175607,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Micropepsales; Micropepsaceae; Rhizomicrobium"
"3300082166_9",3300082166,83.61,0.87,13.61,5.990087,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.5383,-72.175607,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Elsterales; Elsteraceae; JACQAI01"
"3300082172_24",3300082172,94.3,0.66,13.33,3.188141,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.42424,-72.258285,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Acidisoma; Acidisoma sp009765865"
"3300082172_27",3300082172,93.16,2.56,14.23,3.740024,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.42424,-72.258285,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744"
"3300082172_32",3300082172,97.52,5.79,20.35,6.383222,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.42424,-72.258285,"Soil","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JAFAMB01; JAFAMB01"
"3300082172_5",3300082172,71.58,3.35,13.57,2.621506,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.42424,-72.258285,"Soil","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Palsa-1447"
"3300082172_53",3300082172,94.8,2.37,49.27,4.087817,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.42424,-72.258285,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VAYN01"
"3300082172_59",3300082172,93.27,3.66,18.12,3.912294,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.42424,-72.258285,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae; Terracidiphilus"
"3300082172_6",3300082172,91.6,0.93,14.72,2.865136,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.42424,-72.258285,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744"
"3300082172_69",3300082172,98.11,1.72,14.21,3.920727,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.42424,-72.258285,"Soil","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Puia"
"3300082172_76",3300082172,78.86,7.22,50.44,5.074421,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.42424,-72.258285,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Streptosporangiales; Streptosporangiaceae; Trebonia"
"3300082172_9",3300082172,90.86,5.8,22.09,4.379754,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.42424,-72.258285,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VAYN01"
"3300082173_19",3300082173,89.6,1.71,186.97,4.424078,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Acidoferrales; UBA7541; Palsa-295"
"3300082173_20",3300082173,98.29,1.28,33.03,4.88985,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; UBA8190"
"3300082173_30",3300082173,93.52,4.71,98.23,8.266087,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Streptosporangiales; Streptosporangiaceae; Palsa-506"
"3300082173_33",3300082173,94.44,0.21,9.75,1.934952,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Bacteria; Dormibacterota; Dormibacteria; UBA8260; Bog-877; Bog-877"
"3300082173_37",3300082173,98.27,4,27.88,2.201303,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Archaea; Thermoplasmatota; Thermoplasmata; UBA184; UBA184; UBA184"
"3300082173_50",3300082173,97.44,3.08,18.73,2.830624,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744"
"3300082173_54",3300082173,75.16,6.9,16.9,5.684208,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae; PALSA-350"
"3300082173_56",3300082173,74.29,0,11.16,3.609794,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; Dyella_B"
"3300082173_57",3300082173,81.2,2.62,27.25,6.477352,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Bog-209"
"3300082173_61",3300082173,92.54,4.7,15.02,3.923192,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; Bog-793"
"3300082173_63",3300082173,92.16,9.62,13.65,4.562405,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; RAAP-2; Bog-473"
"3300082173_67",3300082173,88.49,7.16,17.93,5.402096,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; 13-2-20CM-66-19"
"3300082173_68",3300082173,93.98,6.96,36.74,5.977535,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Bog-1198"
"3300082173_84",3300082173,76.92,6.56,14.44,3.267872,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; 13-2-20CM-66-19"
"3300082173_9",3300082173,76.68,2.16,12.92,3.738636,"Environmental; Terrestrial; Soil; Temperate forest; Unclassified",42.53996,-72.178072,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae; Tous-C9LFEB"
"3300082191_26",3300082191,95.09,5.13,26,5.752265,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",37.082813,-119.743324,"Soil","Bacteria; Acidobacteriota; Blastocatellia; Pyrinomonadales; Pyrinomonadaceae; QHXN01"
"3300082191_27",3300082191,97.84,2.59,45.99,2.415536,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",37.082813,-119.743324,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Thermoleophilaceae; JAAYBF01"
"3300082191_28",3300082191,96.96,1.74,22.79,3.898543,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",37.082813,-119.743324,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Allosphingosinicella"
"3300082191_30",3300082191,75.94,4.64,15.89,5.71517,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",37.082813,-119.743324,"Soil","Bacteria; Gemmatimonadota; Gemmatimonadetes; Longimicrobiales; Longimicrobiaceae"
"3300082191_9",3300082191,83.31,5.83,17.54,2.866242,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",37.082813,-119.743324,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; IMCC26256; IMCC26256; Chersky-806"
"3300082192_14",3300082192,98.29,3.42,33.83,3.413511,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",40.04845,-105.584355,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Conexibacter"
