"MAG_ID","IMG.Genome.ID","Bin.Completeness","Bin.Contamination","Average.Coverage","Genome_size_Mbp","Ecosystem.x","Latitude","Longitude","Source","GTDB.Taxonomy.Lineage"
"3300063060_13",3300063060,84.54,1.31,16.85,5.004147,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968; DP-20"
"3300063060_17",3300063060,73.39,2.1,19.19,3.358213,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968; WHTF01"
"3300063060_27",3300063060,97.3,2.25,16.56,6.014364,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; UBA11358; SCTL01"
"3300063060_9",3300063060,78.78,2.2,11.32,3.327829,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae"
"3300063060_97",3300063060,87.18,2.56,27.12,3.000497,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; UBA8139"
"3300063060_49",3300063060,94.52,2.58,16.48,9.504586,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Myxococcota; Polyangia; Haliangiales; Haliangiaceae"
"3300063060_5",3300063060,83.09,3.34,27.35,2.283251,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Nevskiales; Nevskiaceae; JACPFV01"
"3300063060_6",3300063060,92.67,1.29,16.1,2.249479,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VGBV01"
"3300063060_62",3300063060,99.21,1.95,20.76,4.279578,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; SCMT01"
"3300063061_72",3300063061,98.79,1.79,28.56,5.280013,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Hydrogenophaga"
"3300063061_8",3300063061,98.79,2.37,17.52,7.749496,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae"
"3300063061_43",3300063061,84.26,4.98,21.21,4.830511,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Steroidobacter_A"
"3300063062_4",3300063062,96.14,7.27,19.64,5.812051,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; PALSA-894"
"3300063062_14",3300063062,96.54,2.14,18.6,4.179663,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Chiayiivirga"
"3300063062_5",3300063062,99.06,0,22.27,4.350734,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; UBA996"
"3300063062_54",3300063062,79.69,7.68,14.59,3.82744,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Desulfobacterota_B; Binatia; UBA1149; UBA1149"
"3300063062_60",3300063062,70.21,1.14,8.63,2.645942,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; TH1-2; Terricaulis"
"3300063062_21",3300063062,98.99,0.51,46.18,3.049075,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Actinomycetales; Microbacteriaceae; Pseudolysinimonas"
"3300063062_74",3300063062,80.48,5.13,18.92,5.138695,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; CADEFD01"
"3300063062_42",3300063062,88.98,2.1,12.5,4.177175,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; CADEED01"
"3300063062_47",3300063062,74.24,1.29,17.51,3.364858,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968; WHTF01"
"3300063062_68",3300063062,93.65,2.42,11.54,3.90829,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Nocardioidaceae; Nocardioides"
"3300063062_64",3300063062,72.23,0.04,11.07,2.851693,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-41; DSOT01"
"3300063062_65",3300063062,88.89,5.41,11.97,4.10658,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; Ilumatobacteraceae"
"3300063064_19",3300063064,84.66,6.4,11.81,5.013972,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Geminicoccales; Geminicoccaceae; CADEGR01"
"3300063064_38",3300063064,72.42,1.99,19.7,2.175387,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingobium"
"3300063064_28",3300063064,72.58,6.31,16.1,4.131762,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; UBA6522; UBA6522; FEN-1219"
"3300063064_36",3300063064,83.31,4.97,15.37,5.705744,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Ideonella"
"3300063064_7",3300063064,87.55,9.54,10.85,4.204949,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; PALSA-1196"
"3300063064_52",3300063064,96.12,6.03,32.55,2.692014,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae"
"3300063064_42",3300063064,95.69,0,21.66,2.427529,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VGBV01"
"3300063064_61",3300063064,94.09,1.08,15.43,3.165297,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; UBA1135; UBA1135; UBA1135; GCA-2746235"
"3300063064_10",3300063064,96.58,7.17,17.36,3.58923,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; UBA8139"
"3300063065_33",3300063065,81.09,2.12,27.28,3.891837,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Geodermatophilaceae; Geodermatophilus"
"3300063065_10",3300063065,72.29,3.01,14.57,3.804687,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Rhodococcus; Rhodococcus oryzae"
"3300063065_13",3300063065,100,2.7,15.78,5.312446,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; JADJPG01"
"3300063065_19",3300063065,96.12,2.74,23.1,2.652836,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae"
"3300063065_50",3300063065,80.97,5.32,14.59,7.925111,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Myxococcota; Polyangia; Haliangiales; Haliangiaceae"
"3300063065_55",3300063065,95.52,2.38,11.94,6.906649,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Cyclobacteriaceae; Ohtaekwangia; Ohtaekwangia sp902168185"
"3300063065_57",3300063065,87.22,3.64,13.96,2.857188,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira_C"
"3300063065_6",3300063065,96.44,0.43,105.3,2.816692,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Limnobacter"
"3300063065_24",3300063065,97.05,1.13,17.74,4.410475,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Mesorhizobium_A"
"3300063065_28",3300063065,97.47,0.15,14.72,3.89108,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Tabrizicola"
"3300063065_31",3300063065,95.05,3.72,11.17,4.821932,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; UBA11358; SCTL01"
"3300063065_32",3300063065,88.13,6.31,23.6,5.053638,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; UBA6522; UBA6522; FEN-1219"
"3300063065_40",3300063065,72.41,0,19.5,5.258194,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; WLNW01"
"3300063065_43",3300063065,83.24,3.87,15.31,3.511503,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968; WHTF01"
"3300063065_44",3300063065,94,0.7,31.53,4.24975,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Hydrogenophaga; Hydrogenophaga sp003599455"
"3300063065_80",3300063065,98.31,2.7,16.53,4.711815,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; JACQFS01; JACQFS01"
"3300063065_81",3300063065,97.17,0.99,12.82,4.923456,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Cyclobacteriaceae; ELB16-189"
"3300063065_82",3300063065,85.86,6.39,24.63,5.580737,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Steroidobacter_A"
"3300063065_90",3300063065,91.23,6.99,25.37,3.064672,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; UBA1135; UBA1135; UBA1135; GCA-2746235"
"3300063065_67",3300063065,98.02,1.88,23.8,4.256453,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; SCMT01"
"3300063065_68",3300063065,99.7,0.25,24.54,4.027185,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Tabrizicola"
"3300063065_79",3300063065,98.33,5.53,22.47,5.270384,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Hydrogenophaga"
"3300063065_70",3300063065,71.04,1.85,23.33,2.023268,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Chloroflexota; Limnocylindria; Limnocylindrales; CSP1-4; UBA5189"
"3300063065_75",3300063065,98.29,2.14,30.74,3.268689,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales"
"3300063066_30",3300063066,97.41,1.18,30.77,4.282043,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; SCMT01"
"3300063066_43",3300063066,99.61,2.22,29.06,4.650564,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Hydrogenophaga; Hydrogenophaga sp003599455"
"3300063066_45",3300063066,89.08,2.52,18.87,4.797897,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Desulfobacterota_B; Binatia; UBA1149; UBA1149"
"3300063066_11",3300063066,98.21,0.5,16.04,4.185681,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Rhodoferax"
"3300063066_14",3300063066,71.36,1.3,9.84,1.704881,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Eisenbacteria; RBG-16-71-46; SZUA-252; SZUA-252"
"3300063066_21",3300063066,72.69,0.27,21.07,1.879033,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Chloroflexota; Limnocylindria; QHBO01; QHBO01"
"3300063066_23",3300063066,97.7,2.3,17.02,7.053395,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; Planctomycetia; Pirellulales; JAEUIK01"
"3300063066_28",3300063066,96.45,1.27,22.99,3.733501,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; ZC4RG30"
"3300063066_75",3300063066,72.73,1.72,22.28,6.029673,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Reyranellales; Reyranellaceae; Reyranella"
"3300063066_78",3300063066,77.41,6.45,9.44,8.625349,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Myxococcota; Polyangia; Polyangiales; Polyangiaceae"
"3300063066_80",3300063066,75.58,2.32,25.7,3.101069,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Propionibacteriaceae"
"3300063066_86",3300063066,98.86,2.27,24.77,3.73884,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; Phycisphaerae; Phycisphaerales; SM1A02"
"3300063066_5",3300063066,99.5,0,26.98,4.30234,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Alphaproteobacteria; Ferrovibrionales; Ferrovibrionaceae; Ferrovibrio"
"3300063066_51",3300063066,86.03,2.3,10.53,5.678122,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; Planctomycetia; Pirellulales; Lacipirellulaceae; JABDGM01"
"3300063066_52",3300063066,94.44,6.8,18.6,5.240118,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Proteobacteria; Gammaproteobacteria; UBA6522; UBA6522; FEN-1219"
"3300063066_53",3300063066,77.27,4.09,17.58,4.86684,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; Planctomycetia; Pirellulales; Lacipirellulaceae; Aeoliella"
"3300063066_92",3300063066,72.28,0.99,31,0.951155,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Patescibacteria; ABY1; SG8-24; 2-12-FULL-60-25"
"3300063066_74",3300063066,95.16,1.08,32.45,3.331286,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; UBA1135; UBA1135; UBA1135; GCA-2746235"
"3300063066_87",3300063066,96.55,1.15,23.88,5.583103,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Planctomycetota; Planctomycetia; Pirellulales; Lacipirellulaceae; Botrimarina"
"3300063066_93",3300063066,80.62,1.82,17.19,2.576616,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira_C"
"3300063074_28",3300063074,80.25,5.98,22.42,6.041972,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; 2-12-FULL-66-21; JACCXG01"
"3300063074_25",3300063074,77.67,4.55,22.92,2.37793,"Host-associated; Plants; Roots; Rhizosphere; Unclassified",38.541542,-121.783874,"plant-associated","Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira_C"
